name,urn,country,products,brandname
Bodegas Leza Garcia,1X087NNG,Spain,Arderius Crianza;Leza Garcia Tinto Familia;Valdepalacios Selected Harvest;Valdepalacios Young White Wine;Valdepalacios Crianza;Nube Blanco;Valdepalacios Young Red Wine;Leza Garcia Reserva,"LEZA GARCIA, ARDERIUS, VALDEPALACIOS, VILICUS;LEZA GARCIA, ARDERIUS, VALDEPALACIOS, VILICUS;LEZA GARCIA, ARDERIUS, VALDEPALACIOS, VILICUS"
Bodegas Lopez Morenas S.L.,1X099S5J,Spain,Barbarossa Moscato;Seilon Joven;Lopez Morenas Cava Pasos De Oro,
"Bodegas Magoni, S. de R.L. de C.V.",1X08AI2G,Mexico,Nebbiolo 2011;Origen 43;Manaz 2012,
Bodegas Marco Real SA,1X087O00,Spain,Marco Real P.P. Garnacha;Senorio De Andion;Marco Real Crianza,
Bodegas Martin Codax  S.A.U,1X099RXU,Spain,Martin Codax Cuatro Pasos 2012;Martin Codax Cuatro Pasos Black 2012;Martin Codax Rias Baixas,
Bodegas Menade SL,1X09UAJN,Spain,Clandestino;Spain Menade White 2015;La Mision ;Nosso;Spain Menade White 2014,
Bodegas Molina,1X09TXDW,Argentina,Dinastía Malbec;Dinastía Blend,
Bodegas Montalvo Wilmot,1X05XP6R,Spain,Red Wine,
Bodegas Monteabellon,1X0A7IZJ,Spain,Finca Athus Crianza;Monteabellon Verdejo;Monteabellon 14 Meses En Barrica,
Bodegas Muriel  S.L.,1X087NCR,Spain,Marques De Elciego Limited Edition;Vina Muriel Reserva;Muriel Gran Reserva,
Bodegas Nabal,1X0994F9,Spain,GRAN LERMA;NABAL CRIANZA;NABAL ROBLE;Tinto Nabal Roble 2014;Gran Lerma 2011;Bose Nabal 2015 Premium;NABAL ROSE,
Bodegas Nekeas,1X087NU9,Spain,El Chaparral de Vega Sindoa;Olive Oil;Extra Virgen Olive Oil Nekeas;El Chaparral De Vega Sindoa;Chardonnay Barrel Fermented Vega Sindoa;Crianza Nekeas;Cabernet Sauvignon Vega Sindoa,
Bodegas Pago de Larrainzar,1X06VSRX,Spain,PAGO DE LARRAINZAR ;Spanish Red Wine;Pago De Larrainzar 2007;Raso De Larrainzar 2008;Raso De Larrainzar 2009,
Bodegas Parra Dorada,1X099T0L,Spain,Finca El Rejones Sparkling Semi Sweet White;Vino Tinto Seco;Finca El Rejones Sparkling Semi Sweet Red,
Bodegas Patrocinio,1X087NOF,Spain,Lagrimas de Maria Crianza;Zinio Reserva;Senorio de Unuela Reserva,
Bodegas Penafiel SL,1X087NJK,Spain,Bodegas Penafiel;Alba De Miros;Miros De Ribera,
Bodegas Piedemonte ,1X087OKG,Spain,+D Quince;Moscatel 2011;Piedemonte Gamma Tinto 2012,
Bodegas Piqueras SA,1X087O8S,Spain,Castillo De Almansa Reserva 2009;Valcanto Monastrell 2010;Valcanto Syrah;Piqueras Old Vines Garnacha;Castillo De Almansa Reserva;Castillo De Almansa Seleccion 2008,
Bodegas Principe de Viana,1X0881IF,Spain,Finca El Rincon de Clunia;Rioja Vega Gran Reserva 1996;Rioja Vega 130 Aniversario,
Bodegas Quiroga de Pablo,1X087P0X,Spain,QUIRUS Tempranillo 4 MB;Judima Crianza 2010;Heredad de Judima Crianza;QUIRUS CRIANZA;Heredad de JUDIMA GOLD.;Heredad de Judmia red;Judima  Gold 2008;Quirus Crianza;Heredad de Judima Tempranillo 6 MB;Heredad de Judima Reserva,"Heredad de JUDIMA,   QUIRUS;Heredad de JUDIMA,   QUIRUS;Heredad de JUDIMA,   QUIRUS"
Bodegas Ramon de Ayala Lete e Hijos,1X07KTZM,Spain,2005 Tempranillo;2006 Tempranillo,
"Bodegas Riojanas, S.A.",1X05XV4B,Spain,Panamonte Tinto Wine;Monte Real Reserva Wine;Vina Albina Reserva Wine,
"Bodegas Romero de Avila Salcedo, S.L.",1X05XV0F,Spain,Tempranillo Syrah Roble;Tempranillo Red Wine;Gran Majestad Roble;Testigo 20 Months in Barrels;Red Wine,"PORTENTO, TESTIGO;PORTENTO, TESTIGO;PORTENTO, TESTIGO"
"Bodegas San Dionisio, S. Coop.",1X05XZ6X,Spain,Senorio De Fuentealamo Crianza;Mainetes Sauvignon Blanc;Mainetes Seleccion;Red Wine,
"Bodegas Sanviver, S.L.",1X05XZ7W,Spain,Mojito Compay;Sangria Lolalio;Red Wine;Caipirinha Compay,
Bodegas Sonsierra,1X06VSSW,Spain,Sonsierra Crianza Vendimia Seleccionada Red Wine;Androsela White Wine Semi Sweet 2016;Sonsierra Crianza Selected Harvest;Sonsierra Reserva;Perfume De Sonsierra;Sonsierra Blanco;Pagos de la Sonsierra Reserva ;Sonsierra Rosado;Sonsierra Tinto;Sonsierra Crianza,Sonsierra;Sonsierra;Sonsierra
Bodegas Valoria,1X087P1W,Spain,Finca la Pica;Vina Valoria Reserva;Torre del Cura,
"Bodegas Vegamar, S.L.",1X099S6I,Spain,Vegamar Crianza 2012;Vegamar Selección Garnacha 2014;Vegamar Blanco 2014,
Bodegas Veganzones,1X06VSTV,Spain,Spanish Red wine;Spanish Red Wine,
Bodegas Verduguez,1X05XZ8V,Spain,Hidalgo Castilla Gran Reserva;Fogoso Sparkling Of Fire;Sparkling Wine;Silver Diamond Butterfly Crianza;Hidalgo Castilla Reserva;Red Wine,
Bodegas Verum,1X07KU1H,Spain,Verum V Tempranillo;Verum Roble;Verum Red,"LA POSADA, VERUM, GRAN CUEVA;LA POSADA, VERUM, GRAN CUEVA;LA POSADA, VERUM, GRAN CUEVA"
Bodegas Villavid,1X05XZ9U,Spain,Rose Wine;Red Wine;White Wine,
Bodegas Vinaguarena,1X0A7J3C,Spain,BODEGA MUNIA CARÁCTER 2013;BODEGA MUNIA ESPECIAL 2010;BODEGA MUNIA ROBLE 2015,
Bodegas Williams & Humbert  S.A.,1X087NEP,Spain,BOTANIC GIN;DRY SACK MEDIUM;CANASTA;GRAN DUQUE DE ALBA BLUE;DOS MADERAS LUXUS;WHY&MEL Whiskaramel;DRY SACK FINO;CREMA DE ALBA;GRAN DUQUE DE ALBA GOLD;Salcis Crianza 2009,"SALCIS, DRY SACK, CANASTA, GRAN DUQUE DE ALBA, CREMA DE ALBA, RON DOS MADERAS, GYN BOTANIC, WHYMEL;SALCIS, DRY SACK, CANASTA, GRAN DUQUE DE ALBA, CREMA DE ALBA, RON DOS MADERAS, GYN BOTANIC, WHYMEL;SALCIS, DRY SACK, CANASTA, GRAN DUQUE DE ALBA, CREMA DE ALBA, RON DOS MADERAS, GYN BOTANIC, WHYMEL"
Bodegas Winol,1X0A7J4B,Spain,Leyenda del Jinete;Leyendas Del Monje;Eterna Leyenda,
Bodegas Y Vinedos Monteabellon SL,1X09UANJ,Spain,Monteabellon 14 Meses en Barrica,
Bodegas Yuntero,1X07N0DN,Spain,Yuntero Syrah Tempranillo 2008;Yuntero Seleccibn Reserva 2007;Yuntero Syrah Tempranillo 2011,YUNTERO;YUNTERO;YUNTERO
Bodegas del Medievo,1X07KTVQ,Spain,Tuercebotas Tempranillo White;MDV Graciano 2009;Crianza 2009;Medievo Gran Reserva 2006;Tuercebotas Crianza Graciano,
Bodegas y Vinedos Alvarez Alfaro,1X07KU2G,Spain,Reserva Red Wine;Red Wine;Crianza 2008,
Bodegas y Vinedos De Aguirre S.A,1X06TVSN,Chile,Orion Merlot Reserva;Casilda Cabernet Sauvignon Reserva 2009;Sol de Chile Cabernet Sauvignon - Syrah Gran Reserva,
Bodegas y Vinedos Haarth,1X07KJHY,Argentina,Cabernet Sauvignon Organic;Haarth Malbec Organico;Haarth Cabernet Sauvignon Organico;Haarth Tempranillo;Haarth Bonarda Organico;Haarth Chenin Torrontes;Bonarda Organic;Malbec Organic,
"Bodegas y Vinedos Lleiroso, S.A.",1X08SUYK,Spain,"LLeiroso Reserva Sergio Hernández 2009;LLeiroso Reserva 2009, Bodegas Lleiroso;LLeiroso Crianza 2011;LuzMillar Roble 2013","LLeiroso, LuzMillar;LLeiroso, LuzMillar;LLeiroso, LuzMillar"
Bodegas y Vinedos Santos J. Carelli S.A.,1X087E6O,Argentina,Carla Chiaro Sauvignon Blanc 2012;Carla Chiaro Malbec 2009;Carelli Malbec 2009,
"Bodegues Macia Batle, S.L.",1X05XZBS,Spain,Santa Catarina Red Wine;Macia Batle Crianza Wine;Macia Batle Reserva Privada Wine,
Bombax d.o.o.,1X06TR8J,Slovenia,Santomas Grande Cuvee 2005;White Wine;Steyer White Wine,
Bonfils,1X06XEM8,France,Coucy St Emilion 2008;Sainte Marthe Languedoc 2009;Puy-Bardens 2007,
Bordeaux Vineam Negoce,1X099T5G,France,Chateau Moulin a Vent 2013;Chateau Grand Ferrand 2014;Chateau Bourdicotte 2014,"Château Monségur, Château Moulin de Pillardot, Château Moulin à Vent, Château Grillon;Château Monségur, Château Moulin de Pillardot, Château Moulin à Vent, Château Grillon;Château Monségur, Château Moulin de Pillardot, Château Moulin à Vent, Château Grillon"
Bordeaux Wine Investments Ltd ,1X05WUMW,United Kingdom,Grand Vin De Chateau Latour;Lafite Rothschild;Carruades de Lafite;Larcis Ducasse ,
Bordeneuve Chateaux et Collections ,1X07L1LC,France,Domaine du Have;Baron de Sigognac XO Platinum;Bordeneuve Blanche au Citron;Bordeneuve XO;Baron de Sigognac Grand XO Platinum;Blanche Au Citron,
Borie Manoux,1X06XILX,France,Chateau Batailley Grand Cru Classe;Lynch Moussas Pauillac 2006;Trotte Vieille 2006,
"Boruisi Grape Wine Trade (Hong Kong) Co., Limited",1X09U2T1,Mainland China,Grape Wine,
Boscarelli S.S.a. di De Ferrari Luca e Nicolo,1X05V4F9,Italy,Prugnolo Rosso di Montepulciano DOC;Vino Nobile Riserva DOCG,Boscarelli;Boscarelli;Boscarelli
Botter Carlo & C SPA Casa Vinicola,1X087O1Z,Italy,Rosso Salento IGT;Doppio Passo Prosecco;Rosso Veneto IGT,"Botter, Caleo, Divici, Tor del Colle;Botter, Caleo, Divici, Tor del Colle;Botter, Caleo, Divici, Tor del Colle"
Bottle N Bottle,1X08RS5J,Hong Kong,2013 Gustave Lorentz Fleurelle White Wine;2011 Lauran Villeclary Minervois;2013 Tenuta Sant Antonia Scaia Garganega Chardonnay,
Bouchon Family Wines - Chile,1X09A5VQ,Chile,Longavi de Los Andes Pinot Noir 2014;J Bouchon Block Series Carmenere Reserva Especial Valle Del Maule Chile 2013;Valle Del Maule Mingre 2010,
Bourgogne Select,1X05ZB8V,France,Red Wine,
Braydun Hill Vineyard,1X05ZAOI,Australia,Braydun Hill Shiraz 2006;Sparkling Crimson Silk Wine;Single Vineyard Premium Shiraz 2012 Vintage;Crimson Silk Sparkling Shiraz;Cellar Reserve Shiraz;Braydun Hill Shiraz 2005,
Brezza Giacomo e Figli Azienda Agricola,1X06055G,Italy,Barolo Red Wine;Barbera D’Alba;Dolcetto D’Alba,
Brix 22,1X05ZBBS,USA,Fuse Red Wine;Zinfandel Red Wine;Guenoc Red Wine,
Brix22,1X0A8SYQ,USA,Brix22,
Brokenwood Wines,1X060V87,Australia,Red Wine;White Wine,
Brotherhood Winery,1X086X27,USA,Brotherhood Winery Pinot Noir 2011;Brotherhood Winery Chardonnay;Brotherhood Winery Riesling 2012;Grand Monarque Cuvee;Saphir Rose;Dry Riesling,
Brothers In Arms Vineyards,1X07K61H,Australia,2002 Brothers in Arms Shiraz;Killibinbin 2007 Shiraz;Cutting Edge 2007 Cabernet Shiraz;2006 No.6 Shiraz Cabernet ;2007 Sixth Generation Single Vineyard Shiraz,
Brugnano,1X06VGTV,Italy,Lunario I.G.T. Sicilia 2008;Honoris Causa I.G.T. Sicilia 2008;V90 Nero d'Avola 2009,BRUGNANO;BRUGNANO;BRUGNANO
Brunelli - Az. Agr. Martoccia,1X07K7TM,Italy,Rosso di Montalcino 2010 DOC;Brunello di Montalcino Riserva 2006 DOCG,
Brygon Reserve Wines,1X07MTUR,Australia,Third Wheel Reserve;Third Wheel Reserve Shiraz 2012;Third Wheel Reserve Cabernet Sauvignon 2014;Third Wheel Reserve Chardonnay 2010;Third Wheel Reserve Cabernet Shiraz Merlot 2014;Small Batch 2009;Lions Lair Shiraz 2012;Gold Label Museum Release Chardonnay 2011 ;Epitome Chardonnay 2011;Brygon Reserve Wines ,
Buil & Gine,1X07K73C,Spain,Joangine 2007;Ginegine 2010;Joangine Blanc 2011,
Bulgarian SME Promotion Agency,1X06TVE1,Bulgaria,Merlot 2009;Cabernet Sauvignon 2008;Bulgarian Liquor;Mavrud 2009;Tamza 2009,
Buller Wines,1X060U6C,Australia,Beverford Moscato 2011;Buller Calliope Muscat Wine;Reginald Cabernet 2012;Beverford Cabernet Sauvignon 2009;Sir Frederick Shiraz;Richard Buller Wines Reginald Moscato 2015;Australian Wine;Buller Muscat Wine;Cally Shiraz 2015;Buller Red Wine,
Burgozone Ltd.,1X06WLFU,Bulgaria,Cabernet Franc Chateau Burgozone;Sauvignon Blanc 2010;Viognier Chateau Burgozone;Cabernet Franc 2010;Chardonnay Chateau Burgozone;Cote de Danube Chardonnay 2010,"Chateau Burgozone, Cote de Danube;Chateau Burgozone, Cote de Danube;Chateau Burgozone, Cote de Danube"
Burgundy Wine Company Ltd,1X0A7VIX,Hong Kong,Chapelle-Chambertin Grand Cru 2012 – Domaine Perrot-Minot;Puligny-Montrachet 1er Cru “Clos de la Truffiere” 2015 – Domaine Benoit Ente;Corton-Charlemagne Grand Cru 2014 – Domaine Francoise Andre;Charmes-Chambertin Grand Cru 2012 – Domaine Perrot-Minot,
Burton Premium Wines,1X06USCC,Australia,McLaren Vale Shiraz 2003;Limestone Coast Merlot 2001;Coonawarra Cabernet Sauvignon 2001,
Bushmanspad Farms (Pty) Ltd,1X06TTE7,South Africa,Cabernet Sauvignon 2009;Pink Gold Rose 2011;The Menno 2009,
CA 88 Wines Inc,1X04VL63,USA,Cabernet Sauvignon;Harvest White Wine;Cabernet Sauvignon Red Wine;Harvest Red Wine;CA88 Reserve Napa Valley Cabernet Sauvignon 2009;CA88 Harvest White;CA88 Harvest Red,
CAP Vistalba,1X05ZAX9,Argentina,Tomero White Wine;Tomero Red Wine;Vistalba Corte B Red Wine,
CARM – Casa Agricola Roboredo Madeira SA,1X07K4G8,Portugal,Vinha Do Bispado Reserva 2010;Colheita 2011;CARM Reserva 2010,
CCF Wines Limited,1X08RS9F,Hong Kong,Calla Lily Premium Selection Cabernet Sauvignon;Calla Lily Ultimate Red Cabernet Sauvignon;Calla Lily Premium Selection Chardonnay,
CERES Development,1X06338J,USA,Viognier White Wine;Sundown White Wine;Muscadine Wine;Viognier Wine;Red Wine;Sauvignon Blanc White Wine,
CLOS DE LOS SIETE S.A.,1X09TWPN,Argentina,Clos De Los Siete,
CM Vins,1X06XFR0,France,Lafite Rothschild 2002;Mouton Rothschild 1982;Lafite Rothschild 1986;Carruades Lafite Rothschild 1998;Lafite Rothschild 2003;Lafite Rothschild 2001;Carruades Lafite Rothschild 2000;Chateau Lafite Rothschild 2004;Carruades Lafite Rothschild 2009;Carruades Lafite Rothschild 2008,LAFITE PETRUS MARGAUX MOUTON LATOUR CHEVAL BLANC HAUT BRION BEYCHEVELLE COS D'ESTOURNEL;LAFITE PETRUS MARGAUX MOUTON LATOUR CHEVAL BLANC HAUT BRION BEYCHEVELLE COS D'ESTOURNEL;LAFITE PETRUS MARGAUX MOUTON LATOUR CHEVAL BLANC HAUT BRION BEYCHEVELLE COS D'ESTOURNEL
"COFCO Greatwall  Winery (Yantai) Co., Ltd.",1X09A9FU,Mainland China,Greatwall Chardonnay;Greatwall Cabernet Sauvignon;Greatwall Merlot Petit Verdot,
"COFCO Junding Chateau Co., Ltd",1X09A9BY,Mainland China,Chateau Junding Oriental White Wine 2013 ;Chateau Junding Red Wine 2013;Chateau Junding Red Wine 2012,
CONSORTIUM OF WINERIES SINERGIA,1X09TXAZ,Argentina,Chaska Organic Wines;STOCCO DE VIANI;Qubo Entry Level;LA ESPERA Premium Wines;Juana Larrea Premium Wines,
COSSETTI CLEMENTE & FIGLI  Srl,1X087NDQ,Italy,Moscato d'Asti DOCG;Barbera d'Asti Lavigna Vecchia DOCG;BAROLO DOCG;GAVI DI GAVI D.O.C.G.,
CSR Casa de Sabicos,1X05ZCEM,Portugal,Joaquim Madeira White 2009;Casa de Sabicos Red 2006;Montoito Red Wine 2008 ,
CVNE,1X06VT2J,Spain,Reserva 2006;Gran Reserva 2009;Reserva 2005,
CW Trading (Hong Kong) Ltd.,1X089LLO,Hong Kong,Carlei Green Vinegards Shiraz 2010;Carlei Sergio's Blend 2005;Carlei Estate Director's Cut Shiraz 2008,
Ca Del Grevino,1X08951K,USA,Ca' Del Grevino 2011 Chardonnay;Ca' Del Grevino 2011 White Riesling;Ca' Del Grevino 2011 Pinot Noir,
Cabral Porto & Douro,1X099Z6X,Canada,Cabral Reserva Douro 2011;Cabral Carácter Reserva Especial;Tawny Port Cabral 10 Years,
Calais Estate Wines,1X061KJT,Australia,Sparkling Rose Wine;Red Wine,
"CaliVino, LLC",1X07M0CO,USA,Epiphany Revelation Santa Barbara County Red Wine Blend 2009;Ceja Cabernet Sauvignon Napa Valley 2007;Epiphany Pettite Sirah Red Wine 2008 ;Core: Kuyam Cuvee Nolan Santa Barbara County Red Wine 2007;Core Kuyam Thirteen Moons Santa Barbara County Red Wine 2008;Ceja Chardonnay Napa Valley 2008;Core Viognier 2010 Santa Ynez Valley White Wine;Ceja Vino de Casa Napa Valley 2008;Epiphany Grenache Blanc Santa Barbara County White Wine 2011;Epiphany Gypsy Blended Red Wine Santa Barbara County 2008,Ceja Epiphany ;Ceja Epiphany ;Ceja Epiphany 
California State Trade and Export Promotion & Center for International Trade Development,1X08P9HS,USA,Frisson,
California Trade and Export Company,1X06WQEG,USA,Cabernet Sauvignon 2010;Chardonnay 2008;Merlot 2010,
California Wines For You,1X0AKSAE,USA,"Surh Cellars 2014 Mosaique (Bordeaux Red Wine Blend);Work Vineyard 2009 Late Harvest 'Botrytis' Dessert Wine;Surh Cellars 2015 Pinot Noir;Surh Cellars 2014 Cabernet Sauvignon;Surh Cellars 2017 Chardonnay, Sonoma Coast",
Camigliano Srl,1X05V8IU,Italy,Poderuccio IGT 2013;Rosso di Montalcino D.O.C.;Rosso di Montalcino;Brunello di Montalcino D.O.C.G. 2010;Brunello di Montalcino;Moscadello di Montalcino,
Camperchi Soc Agr Arl,1X099YWA,Italy,Camperchi Merlot IGT Tuscan Red Wine;Camperchi Anno 0 IGT Tuscan Red Wine;Sasso Lupaio Superiore Chianti D.O.C.G.,
Campos de Enanzo ,1X087P7Q,Spain,Remonte Chardonnay;Remonte Reserva;Remonte Crianza,
Campoverde Spa Agricola ,1X06VHAB,Italy,Cabernet Sauvignon 2010 Red Wine Cantine Campoverde IGP Calabria;Red Wine;Chardonnay 2010 White Wine Ferrocinto IGP Calabria;Cabernet Sauvignon 2010 Red Wine Ferrocinto IGP Calabria,
Canalicchio di Sopra - Azienda Agricola,1X05V8JT,Italy,Bottled Red Wine 2008;Bottled Red Wine 2004;Bottled Red Wine 2005,Canalicchio di Sopra;Canalicchio di Sopra;Canalicchio di Sopra
Cantalici,1X0A8EFF,Italy,IGT Toscano Petali Rosè 2018;Chianti Classico Baruffo DOCG 2016;IGT Supertuscan Tangano 2015;IGT Petali Rosso Toscano 2017;IGT Bianco Cantavento 2017;Chianti Classico Riserva DOCG Messer Ridolfo 2013;Chianti Classico Cantalici DOCG 2015;Vinsanto del Chianti Classico DOCG 2011;Gran Selezione Cantalici Chianti Classico DOCG 2015,Cantalici - L'antica fornace di Ridolfo;Cantalici - L'antica fornace di Ridolfo;Cantalici - L'antica fornace di Ridolfo
Cantina Bolzano,1X09UBBS,Italy,Kellerei Bozen Lagrein Riserva 2014,
Cantina Cattani,1X060U99,Italy,Moraccio Merlot;Moraccio Garda Merlot DOC;San Biagio Cabernet;San Biagio Garda Merlot DOC;Rigoletto Lambrusco;Garda Merlot Doc;Red Wine,CATTANI;CATTANI;CATTANI
Cantina Colli Morenici,1X0AKOLF,Italy,"""Le Vele"" Garda DOC Merlot Wine;""Le Vele"" Garda DOC Cabernet Vele Wine;Le Vele"" Due Rose Garda C.M. Wine;Terre di Virgilio Rosso Wine;Terre di Virgilio "" Garda DOC Chardonnay Wine;""Le Vele"" Pinot Grigio Garda DOC Wine ",
Cantina Cooperativa Della Riforma Fondiaria Societa Agricola Ruvo Di Puglia (BA),1X09TT1K,Italy,Italy Gryfus Moscato;Italy Nero di Troia 2014;Italy Nero di Troia Riserva D.O.C.G 2012,
Cantina Danese srl ,1X07MB21,Italy,Pinot Grigio IGT Veneto;Soave Classico DOC;Valpolicella DOC;Spritz;Bardolino DOC;Valpolicella Classico Superiore Ripasso DOC;Amarone Della Valpolicella Classico DOC;Lessini Durello Spumante Brut DOC;Chardonnay IGT Veneto;Cabernet IGT Veneto,Danese;Danese;Danese
Cantina Del Dolcetto Di Dogliani,1X087OBP,Italy,DOGLIANI DOCG SAN MATE';DOGLIANI DOCG SUPERIORE ;BARBERA D'ALBA DOC ,CANTINA DEL DOLCETTO DI DOGLIANI ;CANTINA DEL DOLCETTO DI DOGLIANI ;CANTINA DEL DOLCETTO DI DOGLIANI 
Cantina Formigine Pedemontana,1X0AKVLU,Italy,PIGNOLETTO DOC Pignoletto DOP Semi-Sparkling Dry wine;CHICCO D’UVA Organic Grasparossa Grape Juice wine;Lambrusco Grasparossa Di Castelvetro DOP Sweet Wine;PASSIONE Lambrusco Grasparossa Di Castelvetro DOP Organic Dry wine;For.Mo.Sa GRAPPA RISERVA PER GLI AMICI Wine;PINOT NERO Pinot Nero DOP Sparkling Brut wine;SORBARA Lambrusco Di Sorbara DOP Dry Wine,
Cantina Produttori Cormons S.C.A.,1X06VGO0,Italy,Cabernet Franc DOC Cormons 2009;DOC Isonzo Pinot Grigio 2011;Pinot Grigio Friuli di Cormons;Vino della Pace 2009;Wine of Peace 2010,
Cantina Sociale Colli Fiorentini - Valvirginio,1X08UH1K,Italy,Red Wine;White Wine,
Cantina Sociale Sampietrana Soc. Coop. Agr. A.R.L.,1X099WOO,Italy,Tacco Barocco Primitivo;Tacco Barocco Negroamaro;Since 1952 Brindisi dop Riserva;Vigna delle Monache,
Cantina Tudernum SCARL,1X09U5H4,Italy,Fidenzio - Montefalco Sagrantino 2010;Lucrezie Sangiovese IGT 2015;Rojano Todi Rosso Superiore DOC 2012,
Cantina Valpolicella Negrar,1X06050L,Italy,"La Casetta Red Wine;Valpolicella Classico DOC Cantina di Negrar;Domini Veneti Valpolicella Ripasso DOC Classico Superiore ""Vigneti di Torbe"" ;Amarone Classico Vigneti di Jago 2007;Verjago Red Wine;Amarone Classico Della Valpolicella;Domini Veneti Valpolicella DOC Classico Superiore;Domini Veneti Valpolicella DOC Classico Superiore Ripasso ""La Casetta"" ;Amarone Classico Della Valpolicella DOC","Domini Veneti, Cantina Di Negrar;Domini Veneti, Cantina Di Negrar;Domini Veneti, Cantina Di Negrar"
Cantina Viticoltori Senesi Aretini,1X088V1E,Italy,Bischero Red Of Tuscany IGT 2012;Chianti DOCG Riserva 2009 Viticoltori Senesi Aretini;Chianti DOCG 2012 Viticoltori Senesi Aretini,main brand: CANTINA VITICOLTORI SENESI ARETINI. other 3 brands availables;main brand: CANTINA VITICOLTORI SENESI ARETINI. other 3 brands availables;main brand: CANTINA VITICOLTORI SENESI ARETINI. other 3 brands availables
Cantina di Castelnuovo del Garda S.C.A.,1X06U3ED,Italy,Bardolino DOC Classico Cavegar;Moro Dal Castel;Bardolino Classico;Corvina IGT Tenute Cavegar;Nero Assoluto;Amarone della Valpolicella Classico,
Cantina di Verona spa,1X07MBPE,Italy,Red Wine,
Cantine Colomba Bianca,1X06WTJ2,Italy,Nero d'Avola Vino Spumante Brut;Nero d'Avola 2009;Grillo Sicilia 2010,
Cantine Dei,1X05V3BG,Italy,2007 Vino Nobile Di Montepulciano DOCG Red Wine;2004 Vino Nobile Di Montepulciano DOCG Red Wine;2008 Rosso Di Montepulciano Doc Red Wine,
Cantine Di Dolianova,1X08TMAW,Italy,Montesicci I.G.T.;Blasio Cannonau Di Sardegna D.O.C. Reserve;Terresicci I.G.T.,
Cantine Europa ,1X07MB6X,Italy,Sibiliano Nero d'Avola IGP;Eughens Grillo Moscato IGT;Eughens Syrah Nero d'Avola IGT,
Cantine Galasso srl,1X06TQBJ,Italy,Montepulciano d' Abruzzo DOC Riserva 2006;Montepulciano d' Abruzzo DOC Fonte Vetica;Montepulciano d'Abruzzo DOC Vetica;Montepulciano d' Abruzzo DOC;Montepulciano d'Abruzzo DOC Luxury,
Cantine Giacobazzi SRL,1X05V5I3,Italy,Lambrusco dell'Emilia Maranello;Moscato Spumante White Wine;Il Casale Red Wine Collection;Giacobazzi Sparkling Wine Series;Lambrusco Dell'Emilia Rosé Wine;Red Grape Juice,
Cantine Novelli srl ,1X06VGL3,Italy,Rosé de Noir 2009;Nero Cube 2008;Montefalco Sagrantino 2007,
Cantine Quattro Valli S.R.L.,1X07KJGZ,Italy,Brut Sparkling Wine;Aericola Gianpiero Marrone Barolo Pichemej DOCG 2008;Gutturnio DOC 2011,
Cantine Riunite & Civ,1X06UGUU,Italy,Lambrusco 2009;Valdobbiadene Prosecco Superiore 2010;Bella Tavola Rosso,
Cantine Settesoli s.c.a. ,1X06VFSZ,Italy,Mandrarossa Cartagho 2007;2008 Cartagho;Mandrarosse 2011;Red Settesoli Seligo;Mandrarosse 2012;Cabernet Sauvignon 2010;Mandrarossa Cavadiserpe;Nerello Mascalese Frappato;Seligo 2009;Mandrarossa Cartagho,
Cantine Torrevento s.r.l.,1X07MC00,Italy,Vigna Pedale Riserva 2008;Kebir 2006,
Capaia Wines,1X07K8WG,South Africa,Capaia One,
Capanna,1X05V3R0,Italy,Rosso di Montalcino Red Wine;Moscadello di Montalcino White Wine;Brunello di Montalcino Red Wine;Rosso di Montalcino DOC;Brunello di Montalcino DOCG;Moscadello di Montalcino DOC,
Caparzo,1X07K7UL,Italy,Rosso Di Montalcino DOC Caparzo;Brunello Di Montalcino DOCG Caparzo;Brunello Di Montalcino DICG Vigna La Casa,
Capay Valley Vineyards,1X07LJOR,USA,Sparkling Viognier;Estate Bottled Cabernet Sauvignon,
Cape Diamond Wines (Pty) Ltd,1X06WHH4,South Africa,Lutzville Wine Series;South African 2011 Bulk Wine Series,"Lutzville, Cape Elephant, Diamond River, Diamond Collection;Lutzville, Cape Elephant, Diamond River, Diamond Collection;Lutzville, Cape Elephant, Diamond River, Diamond Collection"
Casa Agricola Alexandre Relvas,1X087KRL,Portugal,Herdade São Miguel Colheita Seleccionada 2014;Ciconia Reserva 2013;Montinho São Miguel Reserva 2012,
"Casa Agricola das Mimosas, Lda",1X07KTH4,Portugal,Chocapalha Reserva White 2010;CH by Chocapalha 2009;Chocapalha Reserva Red 2008,
"Casa Angola Internacional, SA",1X08829L,Portugal,Borrelho Tawny Port;Borrelho Douro;Borrelho Alentejo,
